Hora,Nombre completo del usuario,Nombre evento,Descripción,Dirección IP
29/03/2022 15:21,Spearow,Actividad BigBlueButtonBN visualizada,The user with id 59 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.22.246.9
29/03/2022 15:21,Rhydon,Actividad BigBlueButtonBN visualizada,The user with id 88 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.231.83.180
29/03/2022 15:21,Rhydon,Actividad BigBlueButtonBN visualizada,The user with id 88 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.231.83.180
29/03/2022 15:19,Ninetales,Se ha unido a una sesión BigBlueButtonBN,The user with id 61 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,170155150139
29/03/2022 15:19,Ninetales,Actividad BigBlueButtonBN visualizada,The user with id 61 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,170155150130
29/03/2022 15:16,Venomoth,Se ha unido a una sesión BigBlueButtonBN,The user with id 25 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.127.94.64
29/03/2022 15:16,Venomoth,Actividad BigBlueButtonBN visualizada,The user with id 25 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.127.94.64
29/03/2022 15:16,Sandshrew,Se ha unido a una sesión BigBlueButtonBN,The user with id 63 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.231.192.3
29/03/2022 15:16,Sandshrew,Actividad BigBlueButtonBN visualizada,The user with id 63 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.231.192.3
29/03/2022 15:15,Ninetales,Se ha unido a una sesión BigBlueButtonBN,The user with id 61 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,170155150130
29/03/2022 15:15,Ninetales,Actividad BigBlueButtonBN visualizada,The user with id 61 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,170155150139
29/03/2022 15:15,Ninetales,Actividad BigBlueButtonBN visualizada,The user with id 61 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,170155150139
29/03/2022 15:10,Arbok,Se ha unido a una sesión BigBlueButtonBN,The user with id 120 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,170.51.104.92
29/03/2022 15:09,Poliwrath,Actividad BigBlueButtonBN visualizada,The user with id 117 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190191114175
29/03/2022 15:09,Caterpie,Se ha unido a una sesión BigBlueButtonBN,The user with id 82 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.23.71.103
29/03/2022 15:09,Caterpie,Actividad BigBlueButtonBN visualizada,The user with id 82 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.23.71.103
29/03/2022 15:09,Caterpie,Actividad BigBlueButtonBN visualizada,The user with id 82 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.23.71.103
29/03/2022 15:08,Poliwrath,Se ha unido a una sesión BigBlueButtonBN,The user with id 117 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190191114175
29/03/2022 15:08,Poliwrath,Actividad BigBlueButtonBN visualizada,The user with id 117 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190191114175
29/03/2022 15:08,Dewgong,Actividad BigBlueButtonBN visualizada,The user with id 113 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,163.10.128.229
29/03/2022 15:08,Dewgong,Actividad BigBlueButtonBN visualizada,The user with id 113 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,163.10.128.229
29/03/2022 15:08,Poliwrath,Actividad BigBlueButtonBN visualizada,The user with id 117 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190191114175
29/03/2022 15:08,Poliwrath,Actividad BigBlueButtonBN visualizada,The user with id 117 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190191114175
29/03/2022 15:08,Dewgong,Actividad BigBlueButtonBN visualizada,The user with id 113 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,163.10.128.229
29/03/2022 15:08,Dewgong,Actividad BigBlueButtonBN visualizada,The user with id 113 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,163.10.128.229
29/03/2022 15:08,Dewgong,Actividad BigBlueButtonBN visualizada,The user with id 113 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,163.10.128.229
29/03/2022 15:08,Muk,Actividad BigBlueButtonBN visualizada,The user with id 89 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190175183236
29/03/2022 15:08,Venomoth,Se ha unido a una sesión BigBlueButtonBN,The user with id 25 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.127.94.64
29/03/2022 15:07,Venomoth,Actividad BigBlueButtonBN visualizada,The user with id 25 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.127.94.64
29/03/2022 15:07,Venomoth,Actividad BigBlueButtonBN visualizada,The user with id 25 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.127.94.64
29/03/2022 15:07,Dewgong,Actividad BigBlueButtonBN visualizada,The user with id 113 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,163.10.128.229
29/03/2022 15:07,Dewgong,Actividad BigBlueButtonBN visualizada,The user with id 113 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,163.10.128.229
29/03/2022 15:07,Dewgong,Actividad BigBlueButtonBN visualizada,The user with id 113 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,163.10.128.229
29/03/2022 15:07,Muk,Actividad BigBlueButtonBN visualizada,The user with id 89 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190175183236
29/03/2022 15:07,Magneton,Actividad BigBlueButtonBN visualizada,The user with id 74 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186148121213
29/03/2022 15:06,Snorlax,Se ha unido a una sesión BigBlueButtonBN,The user with id 132 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.23.84.101
29/03/2022 15:06,Snorlax,Actividad BigBlueButtonBN visualizada,The user with id 132 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.23.84.101
29/03/2022 15:05,Nidoran,Se ha unido a una sesión BigBlueButtonBN,The user with id 60 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,152169114146
29/03/2022 15:05,Nidoran,Actividad BigBlueButtonBN visualizada,The user with id 60 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152169114146
29/03/2022 15:05,Nidoran,Actividad BigBlueButtonBN visualizada,The user with id 60 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152169114146
29/03/2022 15:05,Beedrill,Se ha unido a una sesión BigBlueButtonBN,The user with id 47 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.17.30
29/03/2022 15:05,Clefable,Se ha unido a una sesión BigBlueButtonBN,The user with id 39 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231232164
29/03/2022 15:05,Clefable,Actividad BigBlueButtonBN visualizada,The user with id 39 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231232164
29/03/2022 15:04,Muk,Se ha unido a una sesión BigBlueButtonBN,The user with id 89 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190175183236
29/03/2022 15:04,Victreebel,Se ha unido a una sesión BigBlueButtonBN,The user with id 85 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.105.19.199
29/03/2022 15:04,Muk,Actividad BigBlueButtonBN visualizada,The user with id 89 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190175183236
29/03/2022 15:04,Victreebel,Actividad BigBlueButtonBN visualizada,The user with id 85 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.105.19.199
29/03/2022 15:04,Abra,Se ha unido a una sesión BigBlueButtonBN,The user with id 75 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181168161106
29/03/2022 15:03,Abra,Actividad BigBlueButtonBN visualizada,The user with id 75 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181168161106
29/03/2022 15:03,Abra,Actividad BigBlueButtonBN visualizada,The user with id 75 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181168161106
29/03/2022 15:03,Persian,Se ha unido a una sesión BigBlueButtonBN,The user with id 97 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.16.222
29/03/2022 15:03,Persian,Actividad BigBlueButtonBN visualizada,The user with id 97 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.16.222
29/03/2022 15:03,Hypno,Se ha unido a una sesión BigBlueButtonBN,The user with id 94 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,191.84.253.21
29/03/2022 15:03,Hypno,Actividad BigBlueButtonBN visualizada,The user with id 94 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,191.84.253.21
29/03/2022 15:03,Persian,Actividad BigBlueButtonBN visualizada,The user with id 97 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.16.222
29/03/2022 15:03,Persian,Actividad BigBlueButtonBN visualizada,The user with id 97 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.16.222
29/03/2022 15:02,Zubat,Se ha unido a una sesión BigBlueButtonBN,The user with id 90 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231132231
29/03/2022 15:02,Nidoqueen,Se ha unido a una sesión BigBlueButtonBN,The user with id 12 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.55.235.10
29/03/2022 15:02,Magneton,Se ha unido a una sesión BigBlueButtonBN,The user with id 74 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,186148121213
29/03/2022 15:02,Zubat,Actividad BigBlueButtonBN visualizada,The user with id 90 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231132231
29/03/2022 15:02,Golbat,Se ha unido a una sesión BigBlueButtonBN,The user with id 95 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.191.174.92
29/03/2022 15:02,Nidoqueen,Actividad BigBlueButtonBN visualizada,The user with id 12 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.55.235.10
29/03/2022 15:02,Magneton,Actividad BigBlueButtonBN visualizada,The user with id 74 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186148121213
29/03/2022 15:02,Magneton,Actividad BigBlueButtonBN visualizada,The user with id 74 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186148121213
29/03/2022 15:02,Golbat,Actividad BigBlueButtonBN visualizada,The user with id 95 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.191.174.92
29/03/2022 15:02,Primeape,Se ha unido a una sesión BigBlueButtonBN,The user with id 131 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.163.246
29/03/2022 15:02,Persian,Actividad BigBlueButtonBN visualizada,The user with id 97 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.16.222
29/03/2022 15:02,Furret,Se ha unido a una sesión BigBlueButtonBN,The user with id 93 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.46.136.207
29/03/2022 15:02,Alakazam,Se ha unido a una sesión BigBlueButtonBN,The user with id 34 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.2.248
29/03/2022 15:02,Furret,Actividad BigBlueButtonBN visualizada,The user with id 93 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.46.136.207
29/03/2022 15:02,Kadabra,Se ha unido a una sesión BigBlueButtonBN,The user with id 101 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.23.130.31
29/03/2022 15:02,Wartortle,Se ha unido a una sesión BigBlueButtonBN,The user with id 86 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.101.97.140
29/03/2022 15:02,Kadabra,Actividad BigBlueButtonBN visualizada,The user with id 101 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.23.130.31
29/03/2022 15:02,Wartortle,Actividad BigBlueButtonBN visualizada,The user with id 86 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.101.97.140
29/03/2022 15:02,Spearow,Se ha unido a una sesión BigBlueButtonBN,The user with id 59 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.22.246.9
29/03/2022 15:02,Venusaur,Se ha unido a una sesión BigBlueButtonBN,The user with id 87 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.18.52.148
29/03/2022 15:02,Lapras,Se ha unido a una sesión BigBlueButtonBN,The user with id 107 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,190191178227
29/03/2022 15:02,Lapras,Actividad BigBlueButtonBN visualizada,The user with id 107 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190191178227
29/03/2022 15:02,Tauros,Se ha unido a una sesión BigBlueButtonBN,The user with id 111 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.47.206.57
29/03/2022 15:02,Tauros,Actividad BigBlueButtonBN visualizada,The user with id 111 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.47.206.57
29/03/2022 15:02,Zubat,Actividad BigBlueButtonBN visualizada,The user with id 90 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231132231
29/03/2022 15:02,Persian,Actividad BigBlueButtonBN visualizada,The user with id 97 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.16.222
29/03/2022 15:02,Tauros,Actividad BigBlueButtonBN visualizada,The user with id 111 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.47.206.57
29/03/2022 15:02,Slowbro,Se ha unido a una sesión BigBlueButtonBN,The user with id 37 has joined a bigbluebutton meeting for the bigbluebuttonbn activity with id 1524 for the course id 1110.,168.232.99.119
